model,asset,evaluated_count,llm_count,seed_count,avg_weight_when_present,max_weight_when_present,avg_candidate_score,best_candidate_score,avg_candidate_sigma_q09
google/gemini-3.1-pro-preview,TBRU,110,109,1,0.1315726656527418,0.26,0.18390187503307306,0.2554665418833425,0.12085430833823455
google/gemini-3.1-pro-preview,PLZL,84,84,0,0.30654761904761907,0.4,0.21786171094747245,0.2554665418833425,0.18225406547357956
google/gemini-3.1-pro-preview,LKOH,67,67,0,0.08701492537313434,0.15,0.21214072784978577,0.2414342790478967,0.18646314610564504
google/gemini-3.1-pro-preview,MOEX,50,47,3,0.07617077980122818,0.21258991480024425,0.16975519911825432,0.2422627819606032,0.19121653578402106
google/gemini-3.1-pro-preview,FXIT,22,20,2,0.11374154659122793,0.35638530361661197,0.10071284461588975,0.155925807775333,0.07973641370198378
google/gemini-3.1-pro-preview,EUR_RUB__TOM,19,17,2,0.14913198377582962,0.27069729892782907,0.00507709067431657,0.128617685310105,0.11883143575206423
google/gemini-3.1-pro-preview,IRAO,11,9,2,0.1806634981918314,0.38237347919088893,0.04773037044422593,0.128394383988239,0.15879010264111346
google/gemini-3.1-pro-preview,SBGB,6,5,1,0.06831424601516953,0.10000000000000002,0.10408899682694354,0.1614704398652287,0.055698690146921644
google/gemini-3.1-pro-preview,FLOT,6,4,2,0.19549806780043053,0.3535644491984552,0.001757924938561482,0.0777321917583919,0.2288516066845353
google/gemini-3.1-pro-preview,HEAD,6,3,3,0.08982827289961365,0.19537990686806866,-0.16875481960138553,0.0777321917583919,0.24673466466122404
google/gemini-3.1-pro-preview,SBCB,3,3,0,0.10000000000000002,0.10000000000000002,0.10732927583865233,0.152496554429261,0.05617129605933433
google/gemini-3.1-pro-preview,USD000UTSTOM,4,2,2,0.11752630975983064,0.18231079372410838,0.0285677293836463,0.0856859811749283,0.13255909979330355
google/gemini-3.1-pro-preview,UPRO,2,1,1,0.23756816292576888,0.3751363258515377,-0.03484358620754185,-0.0302964103726784,0.2932993696138578
google/gemini-3.1-pro-preview,MGNT,2,1,1,0.08363049545056897,0.1,-0.0193958608436045,-0.0084953113145306,0.28247440365472154
google/gemini-3.1-pro-preview,FXMM,2,1,1,0.054872598106082277,0.1,0.04709423455649729,0.1484766464943875,0.1273062761716707
google/gemini-3.1-pro-preview,SBHI,2,1,1,0.04456406672195119,0.05,0.04740023155768194,0.1490886404967568,0.1352837155698726
google/gemini-3.1-pro-preview,ROSN,1,1,0,0.05,0.05,0.1532874907115458,0.1532874907115458,0.1373144358690144
google/gemini-3.1-pro-preview,SBMX,1,1,0,0.05,0.05,0.1491289457459859,0.1491289457459859,0.0480708783688052
google/gemini-3.1-pro-preview,TMOS,1,1,0,0.05,0.05,0.1491289457459859,0.1491289457459859,0.0480708783688052
google/gemini-3.1-pro-preview,MAGN,3,0,3,0.11486282826904409,0.21564527559913826,-0.8592557691908747,-0.1373815206297763,0.37483856462465664
google/gemini-3.1-pro-preview,UNAC,2,0,2,0.4295809602084358,0.4823351338395898,-0.826758434809246,-0.2377641983598811,0.33887752729333886
google/gemini-3.1-pro-preview,FIVE,2,0,2,0.14071926244712746,0.2062391435689053,-0.1114491213743436,-0.0855167221189109,0.2166862212804898
google/gemini-3.1-pro-preview,MSNG,2,0,2,0.12040846150240564,0.22013836523173022,-0.06429344237153425,-0.0467250442375802,0.24903474650631968
google/gemini-3.1-pro-preview,BSPB,2,0,2,0.08881958735359091,0.17750276662057662,-0.0883861413360908,-0.0393907620424053,0.29935574708733603
google/gemini-3.1-pro-preview,BELU,2,0,2,0.0486891355506309,0.09260950615931166,-0.0624537420806581,-0.0393907620424053,0.20029371327969825
google/gemini-3.1-pro-preview,SU26244RMFS2,1,0,1,0.5425196845494054,0.5425196845494054,-0.2377641983598811,-0.2377641983598811,0.2706897177455376
google/gemini-3.1-pro-preview,TRNFP,1,0,1,0.4318888972128887,0.4318888972128887,-0.1373815206297763,-0.1373815206297763,0.3157482550881276
google/gemini-3.1-pro-preview,TATN,1,0,1,0.40316436718596943,0.40316436718596943,-1.0246331156842363,-1.0246331156842363,0.4017021019447021
google/gemini-3.1-pro-preview,SNGSP,1,0,1,0.3488709511762696,0.3488709511762696,-1.415752671258611,-1.415752671258611,0.4070653368411402
google/gemini-3.1-pro-preview,NVTK,1,0,1,0.3221919923328522,0.3221919923328522,-1.0246331156842363,-1.0246331156842363,0.4017021019447021
google/gemini-3.1-pro-preview,PHOR,1,0,1,0.2749291921452489,0.2749291921452489,-0.0818618405054883,-0.0818618405054883,0.3466420955531325
google/gemini-3.1-pro-preview,SBRB,1,0,1,0.2697336534523949,0.2697336534523949,-0.0855167221189109,-0.0855167221189109,0.117624187472852
google/gemini-3.1-pro-preview,ASTR,1,0,1,0.18115279836218948,0.18115279836218948,-0.1373815206297763,-0.1373815206297763,0.3157482550881276
google/gemini-3.1-pro-preview,TGKN,1,0,1,0.15417417836363104,0.15417417836363104,-0.0393907620424053,-0.0393907620424053,0.2829632390865445
google/gemini-3.1-pro-preview,JPYRUB_TOM,1,0,1,0.15022504206932946,0.15022504206932946,-0.0855167221189109,-0.0855167221189109,0.117624187472852
google/gemini-3.1-pro-preview,DELI,1,0,1,0.12891826169701262,0.12891826169701262,-0.0467250442375802,-0.0467250442375802,0.1514273974595068
google/gemini-3.1-pro-preview,SOFL,1,0,1,0.0990157537710277,0.0990157537710277,-0.0818618405054883,-0.0818618405054883,0.3466420955531325
google/gemini-3.1-pro-preview,CBOM,1,0,1,0.09623320796696241,0.09623320796696241,-1.0246331156842363,-1.0246331156842363,0.4017021019447021
google/gemini-3.1-pro-preview,FXUS,1,0,1,0.08065352887331294,0.08065352887331294,-0.2377641983598811,-0.2377641983598811,0.2706897177455376
google/gemini-3.1-pro-preview,LSRG,1,0,1,0.051134368657142375,0.051134368657142375,-1.0246331156842363,-1.0246331156842363,0.4017021019447021
google/gemini-3.1-pro-preview,RTKM,1,0,1,0.04753791006573132,0.04753791006573132,-0.1373815206297763,-0.1373815206297763,0.3157482550881276
google/gemini-3.1-pro-preview,TITR,1,0,1,0.04131448590892062,0.04131448590892062,-0.0818618405054883,-0.0818618405054883,0.3466420955531325
google/gemini-3.1-pro-preview,SU26243RMFS4,1,0,1,0.02218703964043806,0.02218703964043806,-0.1373815206297763,-0.1373815206297763,0.3157482550881276
google/gemini-3.1-pro-preview,RUAL,1,0,1,0.02033574317180247,0.02033574317180247,-1.415752671258611,-1.415752671258611,0.4070653368411402
google/gemini-3.1-pro-preview,AFLT,1,0,1,0.016382177739785498,0.016382177739785498,-0.0855167221189109,-0.0855167221189109,0.117624187472852
google/gemini-3.1-pro-preview,CHFRUB_TOM,1,0,1,0.004469799384027062,0.004469799384027062,-0.0393907620424053,-0.0393907620424053,0.2829632390865445
